id,version,status,title,agent_role,category,sector,prompt_family,lifecycle_phase,icon,color_token,operator_tab,route_path,quality_total,has_golden_fixture,command_template_count,hash
HASF-SEC-ROBOTICS-AUTO-COMPLIANCE-227,3.0.0,active,Autonomous Vehicles & Robotics Compliance Mapping Agent,Autonomous Vehicles & Robotics Compliance & Audit Specialist,Governance / Compliance,Autonomous Vehicles & Robotics,Compliance Mapping,Cross-Lifecycle,cpu,accent-cyan,devsecops,/prompts/autonomous-vehicles-and-robotics/compliance-mapping/hasf-sec-robotics-auto-compliance-227,47,False,4,6a45c446d810a307bce9134863624edb1340b683cd57eaecbcff78461409caf1
HASF-SEC-ROBOTICS-AUTO-CI-CD-GATE-228,3.0.0,active,Autonomous Vehicles & Robotics CI/CD Agent,Autonomous Vehicles & Robotics Pipeline Security Engineer,DevSecOps,Autonomous Vehicles & Robotics,CI/CD,Test / Validate,cpu,accent-cyan,devsecops,/prompts/autonomous-vehicles-and-robotics/ci-cd/hasf-sec-robotics-auto-ci-cd-gate-228,47,False,4,6b8366e52c5344c80857d27c252da1c3b33be2dae456d2cd88e9d5af2a28654d
HASF-SEC-ROBOTICS-AUTO-AI-RISK-EV-229,3.0.0,active,Autonomous Vehicles & Robotics AI / ML Security Agent,Autonomous Vehicles & Robotics AI/ML Security Evaluator,AI / ML,Autonomous Vehicles & Robotics,AI / ML Security,Test / Validate,cpu,accent-cyan,devsecops,/prompts/autonomous-vehicles-and-robotics/ai---ml-security/hasf-sec-robotics-auto-ai-risk-ev-229,47,False,4,4f697722870c2b53c8ad140560909fe801b3b12128b22b2765616ce534e6fbce
HASF-SEC-ROBOTICS-AUTO-INCIDENT-P-230,3.0.0,active,Autonomous Vehicles & Robotics Incident Response Agent,Autonomous Vehicles & Robotics Incident Playbook Commander,Cybersecurity,Autonomous Vehicles & Robotics,Incident Response,Incident Response,cpu,accent-cyan,devsecops,/prompts/autonomous-vehicles-and-robotics/incident-response/hasf-sec-robotics-auto-incident-p-230,47,False,4,866a065bf78b3fec97ded938be51116872deaa76dd919b265f66f60e63e06a39
HASF-SEC-SMART-GRID-THREAT-MOD-231,3.0.0,active,Smart Grid & Renewable Energy Threat Modeling Agent,Smart Grid & Renewable Energy Threat Modeling Architect,Security Architecture,Smart Grid & Renewable Energy,Threat Modeling,Design,zap,accent-yellow,operations,/prompts/smart-grid-and-renewable-energy/threat-modeling/hasf-sec-smart-grid-threat-mod-231,47,False,4,c0e5aff0147053491bfb222e81ef1a6b23afb6b3de6e495cb1ef03a5740728dd
HASF-SEC-SMART-GRID-COMPLIANCE-232,3.0.0,active,Smart Grid & Renewable Energy Compliance Mapping Agent,Smart Grid & Renewable Energy Compliance & Audit Specialist,Governance / Compliance,Smart Grid & Renewable Energy,Compliance Mapping,Cross-Lifecycle,zap,accent-yellow,operations,/prompts/smart-grid-and-renewable-energy/compliance-mapping/hasf-sec-smart-grid-compliance-232,47,False,4,901238dbd0f1768721a81a688201468187077c45abc6137091e59b9daf5e813a
HASF-SEC-SMART-GRID-CI-CD-GATE-233,3.0.0,active,Smart Grid & Renewable Energy CI/CD Agent,Smart Grid & Renewable Energy Pipeline Security Engineer,DevSecOps,Smart Grid & Renewable Energy,CI/CD,Test / Validate,zap,accent-yellow,operations,/prompts/smart-grid-and-renewable-energy/ci-cd/hasf-sec-smart-grid-ci-cd-gate-233,47,False,4,4ed0ea7eb539cccedae3d0168a516b528c57905f4e7f17622674369f5fc34202
HASF-SEC-SMART-GRID-AI-RISK-EV-234,3.0.0,active,Smart Grid & Renewable Energy AI / ML Security Agent,Smart Grid & Renewable Energy AI/ML Security Evaluator,AI / ML,Smart Grid & Renewable Energy,AI / ML Security,Test / Validate,zap,accent-yellow,operations,/prompts/smart-grid-and-renewable-energy/ai---ml-security/hasf-sec-smart-grid-ai-risk-ev-234,47,False,4,68e538b6d97dc239929880013e5417ead88e223d5e910051cc96e47170ae44bb
HASF-SEC-SMART-GRID-INCIDENT-P-235,3.0.0,active,Smart Grid & Renewable Energy Incident Response Agent,Smart Grid & Renewable Energy Incident Playbook Commander,Cybersecurity,Smart Grid & Renewable Energy,Incident Response,Incident Response,zap,accent-yellow,operations,/prompts/smart-grid-and-renewable-energy/incident-response/hasf-sec-smart-grid-incident-p-235,47,False,4,f5361f8bf14ca52a6fe4c7e0c2035982a2d82400b42d867016a12a85efa191c2
HASF-SEC-AVIONICS-AERO-THREAT-MOD-236,3.0.0,active,Avionics & Aerospace Control Threat Modeling Agent,Avionics & Aerospace Control Threat Modeling Architect,Security Architecture,Avionics & Aerospace Control,Threat Modeling,Design,plane,accent-cyan,qa,/prompts/avionics-and-aerospace-control/threat-modeling/hasf-sec-avionics-aero-threat-mod-236,47,False,4,37e6b177b60c2988328e24b0d22289bd48dc0e17c9cf348c599e7d11b2d16a36
HASF-SEC-AVIONICS-AERO-COMPLIANCE-237,3.0.0,active,Avionics & Aerospace Control Compliance Mapping Agent,Avionics & Aerospace Control Compliance & Audit Specialist,Governance / Compliance,Avionics & Aerospace Control,Compliance Mapping,Cross-Lifecycle,plane,accent-cyan,qa,/prompts/avionics-and-aerospace-control/compliance-mapping/hasf-sec-avionics-aero-compliance-237,47,False,4,bb9b26e305a0486637c8a0de9b01a04a1f2ab3e509f96dfa08ee29346c58a15c
HASF-SEC-AVIONICS-AERO-CI-CD-GATE-238,3.0.0,active,Avionics & Aerospace Control CI/CD Agent,Avionics & Aerospace Control Pipeline Security Engineer,DevSecOps,Avionics & Aerospace Control,CI/CD,Test / Validate,plane,accent-cyan,qa,/prompts/avionics-and-aerospace-control/ci-cd/hasf-sec-avionics-aero-ci-cd-gate-238,47,False,4,b1654b6bf0bcca7dfbfff146aa7a1baeadc90ea4f6ff597db694ebc364983693
HASF-SEC-AVIONICS-AERO-AI-RISK-EV-239,3.0.0,active,Avionics & Aerospace Control AI / ML Security Agent,Avionics & Aerospace Control AI/ML Security Evaluator,AI / ML,Avionics & Aerospace Control,AI / ML Security,Test / Validate,plane,accent-cyan,qa,/prompts/avionics-and-aerospace-control/ai---ml-security/hasf-sec-avionics-aero-ai-risk-ev-239,47,False,4,194f841d9d7454a5302643cff27fdc630a5de6dff38fb400d2c5269b7d04317e
HASF-SEC-AVIONICS-AERO-INCIDENT-P-240,3.0.0,active,Avionics & Aerospace Control Incident Response Agent,Avionics & Aerospace Control Incident Playbook Commander,Cybersecurity,Avionics & Aerospace Control,Incident Response,Incident Response,plane,accent-cyan,qa,/prompts/avionics-and-aerospace-control/incident-response/hasf-sec-avionics-aero-incident-p-240,47,False,4,85e0bddaeeed64fda9b579d8b01d7b38bfadf7a69477d5e0108293d945bc8ac7
HASF-SEC-PUBLIC-SAFETY-THREAT-MOD-241,3.0.0,active,Public Safety & Emergency Dispatch Threat Modeling Agent,Public Safety & Emergency Dispatch Threat Modeling Architect,Security Architecture,Public Safety & Emergency Dispatch,Threat Modeling,Design,shield-alert,accent-red,operations,/prompts/public-safety-and-emergency-dispatch/threat-modeling/hasf-sec-public-safety-threat-mod-241,47,False,4,ffc7d27ca885954b580efc531ec450ba10fc105ba0d1f7fde83667927395e15a
HASF-SEC-PUBLIC-SAFETY-COMPLIANCE-242,3.0.0,active,Public Safety & Emergency Dispatch Compliance Mapping Agent,Public Safety & Emergency Dispatch Compliance & Audit Specialist,Governance / Compliance,Public Safety & Emergency Dispatch,Compliance Mapping,Cross-Lifecycle,shield-alert,accent-red,operations,/prompts/public-safety-and-emergency-dispatch/compliance-mapping/hasf-sec-public-safety-compliance-242,47,False,4,3bcf19b0f24ba8c1cf997e85bbcc9f4cb38da59da3e7c74b8c99c1b54623c9de
HASF-SEC-PUBLIC-SAFETY-CI-CD-GATE-243,3.0.0,active,Public Safety & Emergency Dispatch CI/CD Agent,Public Safety & Emergency Dispatch Pipeline Security Engineer,DevSecOps,Public Safety & Emergency Dispatch,CI/CD,Test / Validate,shield-alert,accent-red,operations,/prompts/public-safety-and-emergency-dispatch/ci-cd/hasf-sec-public-safety-ci-cd-gate-243,47,False,4,9003ceae4e51d0614f0cde6a9f8584f3cd7d259fb9049e5ef0b290206d357b32
HASF-SEC-PUBLIC-SAFETY-AI-RISK-EV-244,3.0.0,active,Public Safety & Emergency Dispatch AI / ML Security Agent,Public Safety & Emergency Dispatch AI/ML Security Evaluator,AI / ML,Public Safety & Emergency Dispatch,AI / ML Security,Test / Validate,shield-alert,accent-red,operations,/prompts/public-safety-and-emergency-dispatch/ai---ml-security/hasf-sec-public-safety-ai-risk-ev-244,47,False,4,ff5ea2c95eb3af4e72e357b8f4ce68f39e64f472a411e2fcd20450b4d714bd3d
HASF-SEC-PUBLIC-SAFETY-INCIDENT-P-245,3.0.0,active,Public Safety & Emergency Dispatch Incident Response Agent,Public Safety & Emergency Dispatch Incident Playbook Commander,Cybersecurity,Public Safety & Emergency Dispatch,Incident Response,Incident Response,shield-alert,accent-red,operations,/prompts/public-safety-and-emergency-dispatch/incident-response/hasf-sec-public-safety-incident-p-245,47,False,4,e2b289bc9e2fc62a3aea396781515aa887b66e2bd150cedd0c9bfef7515a2c74
HASF-SEC-LOGISTICS-OT-THREAT-MOD-246,3.0.0,active,E-Commerce Logistics & Warehouse OT Threat Modeling Agent,E-Commerce Logistics & Warehouse OT Threat Modeling Architect,Security Architecture,E-Commerce Logistics & Warehouse OT,Threat Modeling,Design,package,accent-cyan,dast,/prompts/e-commerce-logistics-and-warehouse-ot/threat-modeling/hasf-sec-logistics-ot-threat-mod-246,47,False,4,9dcd6d88067d79aaa6756dedad99a0568b7e6580c2b89b501f68fe00829552ef
HASF-SEC-LOGISTICS-OT-COMPLIANCE-247,3.0.0,active,E-Commerce Logistics & Warehouse OT Compliance Mapping Agent,E-Commerce Logistics & Warehouse OT Compliance & Audit Specialist,Governance / Compliance,E-Commerce Logistics & Warehouse OT,Compliance Mapping,Cross-Lifecycle,package,accent-cyan,dast,/prompts/e-commerce-logistics-and-warehouse-ot/compliance-mapping/hasf-sec-logistics-ot-compliance-247,47,False,4,f63e471d32c4456b5700b97490240d71fa5a6565b3ce11ac52c50b60f0347bd5
HASF-SEC-LOGISTICS-OT-CI-CD-GATE-248,3.0.0,active,E-Commerce Logistics & Warehouse OT CI/CD Agent,E-Commerce Logistics & Warehouse OT Pipeline Security Engineer,DevSecOps,E-Commerce Logistics & Warehouse OT,CI/CD,Test / Validate,package,accent-cyan,dast,/prompts/e-commerce-logistics-and-warehouse-ot/ci-cd/hasf-sec-logistics-ot-ci-cd-gate-248,47,False,4,dd0e2fd4cbdf4854daae91d501b3acfba186836610df57317a761d3eaa35ca13
HASF-SEC-LOGISTICS-OT-AI-RISK-EV-249,3.0.0,active,E-Commerce Logistics & Warehouse OT AI / ML Security Agent,E-Commerce Logistics & Warehouse OT AI/ML Security Evaluator,AI / ML,E-Commerce Logistics & Warehouse OT,AI / ML Security,Test / Validate,package,accent-cyan,dast,/prompts/e-commerce-logistics-and-warehouse-ot/ai---ml-security/hasf-sec-logistics-ot-ai-risk-ev-249,47,False,4,345c1e2ac4843c87ed41d020c0c02cbed33791dca94cb104989a26facd3672cd
HASF-SEC-LOGISTICS-OT-INCIDENT-P-250,3.0.0,active,E-Commerce Logistics & Warehouse OT Incident Response Agent,E-Commerce Logistics & Warehouse OT Incident Playbook Commander,Cybersecurity,E-Commerce Logistics & Warehouse OT,Incident Response,Incident Response,package,accent-cyan,dast,/prompts/e-commerce-logistics-and-warehouse-ot/incident-response/hasf-sec-logistics-ot-incident-p-250,47,False,4,07ab9b69f376f0acd91d5d8e98508943adb81b0f8d5536402098d647efbcb80a
HASF-SEC-MEDICAL-EHR-THREAT-MOD-251,3.0.0,active,Biomedical Devices & EHR Systems Threat Modeling Agent,Biomedical Devices & EHR Systems Threat Modeling Architect,Security Architecture,Biomedical Devices & EHR Systems,Threat Modeling,Design,heart-pulse,accent-green,sast,/prompts/biomedical-devices-and-ehr-systems/threat-modeling/hasf-sec-medical-ehr-threat-mod-251,47,False,4,b927c07e05db907be669f3320f12518991fd75586b9155315b1406e155d8cfff
HASF-SEC-MEDICAL-EHR-COMPLIANCE-252,3.0.0,active,Biomedical Devices & EHR Systems Compliance Mapping Agent,Biomedical Devices & EHR Systems Compliance & Audit Specialist,Governance / Compliance,Biomedical Devices & EHR Systems,Compliance Mapping,Cross-Lifecycle,heart-pulse,accent-green,sast,/prompts/biomedical-devices-and-ehr-systems/compliance-mapping/hasf-sec-medical-ehr-compliance-252,47,False,4,f7566bee8b5e43850d295c1ba21fc5239258bb97424e3fb32144b92d7d9f2110
HASF-SEC-MEDICAL-EHR-CI-CD-GATE-253,3.0.0,active,Biomedical Devices & EHR Systems CI/CD Agent,Biomedical Devices & EHR Systems Pipeline Security Engineer,DevSecOps,Biomedical Devices & EHR Systems,CI/CD,Test / Validate,heart-pulse,accent-green,sast,/prompts/biomedical-devices-and-ehr-systems/ci-cd/hasf-sec-medical-ehr-ci-cd-gate-253,47,False,4,4458453cfbc01c64b0cd32b1e5f998c609ce570a1557a55c463fcfc43639822d
HASF-SEC-MEDICAL-EHR-AI-RISK-EV-254,3.0.0,active,Biomedical Devices & EHR Systems AI / ML Security Agent,Biomedical Devices & EHR Systems AI/ML Security Evaluator,AI / ML,Biomedical Devices & EHR Systems,AI / ML Security,Test / Validate,heart-pulse,accent-green,sast,/prompts/biomedical-devices-and-ehr-systems/ai---ml-security/hasf-sec-medical-ehr-ai-risk-ev-254,47,False,4,4904bdaaae35d1d008ba83752d41d86297afe1ac4f117e4cabf30ff00add2746
HASF-SEC-MEDICAL-EHR-INCIDENT-P-255,3.0.0,active,Biomedical Devices & EHR Systems Incident Response Agent,Biomedical Devices & EHR Systems Incident Playbook Commander,Cybersecurity,Biomedical Devices & EHR Systems,Incident Response,Incident Response,heart-pulse,accent-green,sast,/prompts/biomedical-devices-and-ehr-systems/incident-response/hasf-sec-medical-ehr-incident-p-255,47,False,4,556efda649ece54bf7bc847cca4f2072b318b57dedfee8fdd54b9800f9ab0949
HASF-SEC-TELECOM-INFRA-THREAT-MOD-256,3.0.0,active,Telecommunications Infrastructure Threat Modeling Agent,Telecommunications Infrastructure Threat Modeling Architect,Security Architecture,Telecommunications Infrastructure,Threat Modeling,Design,radio-receiver,accent-cyan,sast,/prompts/telecommunications-infrastructure/threat-modeling/hasf-sec-telecom-infra-threat-mod-256,47,False,4,48f3b673720fb77a38ee7818195ed27a8816e40021953b30273073352cc490b5
HASF-SEC-TELECOM-INFRA-COMPLIANCE-257,3.0.0,active,Telecommunications Infrastructure Compliance Mapping Agent,Telecommunications Infrastructure Compliance & Audit Specialist,Governance / Compliance,Telecommunications Infrastructure,Compliance Mapping,Cross-Lifecycle,radio-receiver,accent-cyan,sast,/prompts/telecommunications-infrastructure/compliance-mapping/hasf-sec-telecom-infra-compliance-257,47,False,4,986d569c604bae35960cca3e8fc6bfdf21ab54495fc347cc85c229873c9072aa
HASF-SEC-TELECOM-INFRA-CI-CD-GATE-258,3.0.0,active,Telecommunications Infrastructure CI/CD Agent,Telecommunications Infrastructure Pipeline Security Engineer,DevSecOps,Telecommunications Infrastructure,CI/CD,Test / Validate,radio-receiver,accent-cyan,sast,/prompts/telecommunications-infrastructure/ci-cd/hasf-sec-telecom-infra-ci-cd-gate-258,47,False,4,e831d2182fb6408b154d1c5972c10345f10e0b4985d62f979a7a70d63d001249
HASF-SEC-TELECOM-INFRA-AI-RISK-EV-259,3.0.0,active,Telecommunications Infrastructure AI / ML Security Agent,Telecommunications Infrastructure AI/ML Security Evaluator,AI / ML,Telecommunications Infrastructure,AI / ML Security,Test / Validate,radio-receiver,accent-cyan,sast,/prompts/telecommunications-infrastructure/ai---ml-security/hasf-sec-telecom-infra-ai-risk-ev-259,47,False,4,d58617ffe9f0edcdd74219eabc43103a446e0b2edd46777360ddbf42f529d967
HASF-SEC-TELECOM-INFRA-INCIDENT-P-260,3.0.0,active,Telecommunications Infrastructure Incident Response Agent,Telecommunications Infrastructure Incident Playbook Commander,Cybersecurity,Telecommunications Infrastructure,Incident Response,Incident Response,radio-receiver,accent-cyan,sast,/prompts/telecommunications-infrastructure/incident-response/hasf-sec-telecom-infra-incident-p-260,47,False,4,67d6845ae4e2ca5f1d787094dad4cdf3397e8a70810a3096c32efac9bdaccf7c
HASF-SEC-ENERGY-OT-THREAT-MOD-261,3.0.0,active,Traditional Energy & Oil Gas Threat Modeling Agent,Traditional Energy & Oil Gas Threat Modeling Architect,Security Architecture,Traditional Energy & Oil Gas,Threat Modeling,Design,flame,accent-red,operations,/prompts/traditional-energy-and-oil-gas/threat-modeling/hasf-sec-energy-ot-threat-mod-261,47,False,4,6a0c1c35a9545e8f73f416359195411f02f23c6519555a36b88e1a16aa45465e
HASF-SEC-ENERGY-OT-COMPLIANCE-262,3.0.0,active,Traditional Energy & Oil Gas Compliance Mapping Agent,Traditional Energy & Oil Gas Compliance & Audit Specialist,Governance / Compliance,Traditional Energy & Oil Gas,Compliance Mapping,Cross-Lifecycle,flame,accent-red,operations,/prompts/traditional-energy-and-oil-gas/compliance-mapping/hasf-sec-energy-ot-compliance-262,47,False,4,a22de95a7af6b554324dd1d45ee17cccbdeef40150a80f76deadbfe764484352
HASF-SEC-ENERGY-OT-CI-CD-GATE-263,3.0.0,active,Traditional Energy & Oil Gas CI/CD Agent,Traditional Energy & Oil Gas Pipeline Security Engineer,DevSecOps,Traditional Energy & Oil Gas,CI/CD,Test / Validate,flame,accent-red,operations,/prompts/traditional-energy-and-oil-gas/ci-cd/hasf-sec-energy-ot-ci-cd-gate-263,47,False,4,5e3e46d958c23604626818b3423a7d6dfd9bef15856a165719704c638e4a7b2e
HASF-SEC-ENERGY-OT-AI-RISK-EV-264,3.0.0,active,Traditional Energy & Oil Gas AI / ML Security Agent,Traditional Energy & Oil Gas AI/ML Security Evaluator,AI / ML,Traditional Energy & Oil Gas,AI / ML Security,Test / Validate,flame,accent-red,operations,/prompts/traditional-energy-and-oil-gas/ai---ml-security/hasf-sec-energy-ot-ai-risk-ev-264,47,False,4,9db9a8bb2df6a73d8767898ccd2ea078317851912c6ff96811135a93831b3ca2
HASF-SEC-ENERGY-OT-INCIDENT-P-265,3.0.0,active,Traditional Energy & Oil Gas Incident Response Agent,Traditional Energy & Oil Gas Incident Playbook Commander,Cybersecurity,Traditional Energy & Oil Gas,Incident Response,Incident Response,flame,accent-red,operations,/prompts/traditional-energy-and-oil-gas/incident-response/hasf-sec-energy-ot-incident-p-265,47,False,4,e63153e8d4f8991ad428e1f0e99d3d944bb29387673c2bfd44fee4d28bb60d45
HASF-SEC-MATERIALS-MINING-THREAT-MOD-266,3.0.0,active,Materials Metallurgy Mining Threat Modeling Agent,Materials Metallurgy Mining Threat Modeling Architect,Security Architecture,Materials Metallurgy Mining,Threat Modeling,Design,mountain,accent-amber,operations,/prompts/materials-metallurgy-mining/threat-modeling/hasf-sec-materials-mining-threat-mod-266,47,False,4,2b053bd14f349fcfe813fa7832fae505d843996c5d537fa9aa11867e69b19521
HASF-SEC-MATERIALS-MINING-COMPLIANCE-267,3.0.0,active,Materials Metallurgy Mining Compliance Mapping Agent,Materials Metallurgy Mining Compliance & Audit Specialist,Governance / Compliance,Materials Metallurgy Mining,Compliance Mapping,Cross-Lifecycle,mountain,accent-amber,operations,/prompts/materials-metallurgy-mining/compliance-mapping/hasf-sec-materials-mining-compliance-267,47,False,4,786a712868f8fd8437bb29b432f29ae0f6e168bb9d3eee0da68d7663e5577255
HASF-SEC-MATERIALS-MINING-CI-CD-GATE-268,3.0.0,active,Materials Metallurgy Mining CI/CD Agent,Materials Metallurgy Mining Pipeline Security Engineer,DevSecOps,Materials Metallurgy Mining,CI/CD,Test / Validate,mountain,accent-amber,operations,/prompts/materials-metallurgy-mining/ci-cd/hasf-sec-materials-mining-ci-cd-gate-268,47,False,4,463dc601c3cab46f3c9e55f7025dd8478544b4420e53e02adad4016050cd9222
HASF-SEC-MATERIALS-MINING-AI-RISK-EV-269,3.0.0,active,Materials Metallurgy Mining AI / ML Security Agent,Materials Metallurgy Mining AI/ML Security Evaluator,AI / ML,Materials Metallurgy Mining,AI / ML Security,Test / Validate,mountain,accent-amber,operations,/prompts/materials-metallurgy-mining/ai---ml-security/hasf-sec-materials-mining-ai-risk-ev-269,47,False,4,a221677dfc21e5230a00988eeb0f36683bba398b32c2cfd402419d2c84e2c411
HASF-SEC-MATERIALS-MINING-INCIDENT-P-270,3.0.0,active,Materials Metallurgy Mining Incident Response Agent,Materials Metallurgy Mining Incident Playbook Commander,Cybersecurity,Materials Metallurgy Mining,Incident Response,Incident Response,mountain,accent-amber,operations,/prompts/materials-metallurgy-mining/incident-response/hasf-sec-materials-mining-incident-p-270,47,False,4,49f18ec2006061405e66f38cd5081021866123149f3fce8bb5e442d637814979
HASF-SEC-STAPLES-AGRI-THREAT-MOD-271,3.0.0,active,Consumer Staples Agriculture Threat Modeling Agent,Consumer Staples Agriculture Threat Modeling Architect,Security Architecture,Consumer Staples Agriculture,Threat Modeling,Design,sprout,accent-green,qa,/prompts/consumer-staples-agriculture/threat-modeling/hasf-sec-staples-agri-threat-mod-271,47,False,4,96e9b8a86cddf776982df99418289481f074c375fcff2b2635d6464ed53fde3b
HASF-SEC-STAPLES-AGRI-COMPLIANCE-272,3.0.0,active,Consumer Staples Agriculture Compliance Mapping Agent,Consumer Staples Agriculture Compliance & Audit Specialist,Governance / Compliance,Consumer Staples Agriculture,Compliance Mapping,Cross-Lifecycle,sprout,accent-green,qa,/prompts/consumer-staples-agriculture/compliance-mapping/hasf-sec-staples-agri-compliance-272,47,False,4,f7bf77d1642a6565e5f5a8e5a49d4240b792f9ac9581e54fc156919532cafff5
HASF-SEC-STAPLES-AGRI-CI-CD-GATE-273,3.0.0,active,Consumer Staples Agriculture CI/CD Agent,Consumer Staples Agriculture Pipeline Security Engineer,DevSecOps,Consumer Staples Agriculture,CI/CD,Test / Validate,sprout,accent-green,qa,/prompts/consumer-staples-agriculture/ci-cd/hasf-sec-staples-agri-ci-cd-gate-273,47,False,4,0d0a20da2032f9e02e000c7d94e4f6d8d90e15c3c6750f44fa5ac7007c3f92ba
